date,open,high,low,close,volume
2026-02-04,6425.0,7025.0,6425.0,6850.0,17508300
2026-02-05,6900.0,7250.0,6850.0,7250.0,17570700
2026-02-06,7200.0,7200.0,6925.0,7100.0,11713600
2026-02-09,7125.0,7200.0,7000.0,7100.0,4907200
2026-02-10,7100.0,7250.0,7075.0,7200.0,6770000
2026-02-11,7200.0,7375.0,7150.0,7325.0,12774400
2026-02-12,7375.0,7400.0,7225.0,7225.0,5596500
2026-02-13,7225.0,7225.0,6950.0,7075.0,11842800
2026-02-18,7075.0,7150.0,6850.0,6900.0,10508100
2026-02-19,6975.0,6975.0,6775.0,6775.0,7132000
2026-02-20,6775.0,6800.0,6650.0,6725.0,5921800
2026-02-23,6800.0,7250.0,6775.0,7150.0,12243300
2026-02-24,7200.0,7275.0,7000.0,7200.0,9446100
2026-02-25,7150.0,7200.0,6925.0,6925.0,5659000
2026-02-26,6975.0,7100.0,6875.0,6950.0,7646400
2026-02-27,6900.0,6950.0,6700.0,6700.0,19104200
2026-03-02,6525.0,6525.0,5975.0,5975.0,13373700
2026-03-03,6050.0,6125.0,5825.0,5825.0,10687500
2026-03-04,5550.0,5725.0,5175.0,5350.0,21333300
2026-03-05,5475.0,5525.0,5300.0,5375.0,15335400
2026-03-06,5400.0,6325.0,5275.0,6325.0,20493600
2026-03-09,6150.0,6450.0,5575.0,6000.0,22748700
2026-03-10,6250.0,6300.0,5750.0,5750.0,9105100
2026-03-11,5825.0,5900.0,5700.0,5700.0,4012200
2026-03-12,5775.0,5975.0,5700.0,5750.0,7533600
2026-03-13,5750.0,5800.0,5450.0,5450.0,7326100
2026-03-16,5425.0,5425.0,5050.0,5150.0,11270400
2026-03-17,5150.0,5425.0,5025.0,5125.0,11349900
2026-03-25,5075.0,5300.0,5025.0,5250.0,13629500
2026-03-26,5250.0,5250.0,4940.0,4940.0,5732200
2026-03-27,4950.0,5025.0,4830.0,5025.0,7430200
2026-03-30,4900.0,4920.0,4750.0,4750.0,7364300
2026-03-31,4790.0,4800.0,4510.0,4750.0,12828300
2026-04-01,4640.0,4730.0,4570.0,4580.0,9562200
2026-04-02,4580.0,4580.0,4170.0,4170.0,11758900
2026-04-06,4100.0,4170.0,3910.0,3990.0,11265200
2026-04-07,4070.0,4340.0,4050.0,4180.0,10972400
2026-04-08,4370.0,4560.0,4260.0,4480.0,13392800
2026-04-09,4470.0,5275.0,4370.0,5200.0,36657800
2026-04-10,5250.0,6225.0,5250.0,6075.0,47930900
2026-04-13,5925.0,6800.0,5700.0,6475.0,43201900
2026-04-14,6625.0,6725.0,6500.0,6550.0,25960000
2026-04-15,6725.0,6800.0,6275.0,6300.0,19406100
2026-04-16,6350.0,6575.0,6150.0,6250.0,14961300
2026-04-17,6250.0,6550.0,6175.0,6200.0,11619000
2026-04-20,6300.0,6350.0,6050.0,6075.0,10324000
2026-04-21,6100.0,6575.0,5925.0,6300.0,26289300
2026-04-22,6475.0,6475.0,6175.0,6175.0,8184300
2026-04-23,6225.0,6250.0,6050.0,6150.0,4682700
2026-04-24,6150.0,6300.0,5925.0,6000.0,9006500
2026-04-27,6000.0,6300.0,5750.0,5750.0,6943800
2026-04-28,5750.0,5925.0,5500.0,5550.0,8598000
2026-04-29,5600.0,5600.0,5225.0,5300.0,9186400
2026-04-30,5325.0,5375.0,5000.0,5300.0,11335200
2026-05-04,5500.0,5650.0,5075.0,5075.0,11073000
2026-05-05,5025.0,6075.0,4990.0,6075.0,25884800
2026-05-06,6175.0,6700.0,6175.0,6375.0,39270600
2026-05-07,6575.0,6725.0,5675.0,5725.0,46448500
2026-05-08,5775.0,5850.0,5500.0,5500.0,16048400
2026-05-11,5550.0,5625.0,5050.0,5050.0,22948700
2026-05-12,5000.0,5375.0,5000.0,5050.0,24051100
2026-05-13,4300.0,4610.0,4300.0,4300.0,75247700
2026-05-14,4300.0,4300.0,4300.0,4300.0,0
2026-05-15,4300.0,4300.0,4300.0,4300.0,0
2026-05-18,3700.0,3790.0,3660.0,3660.0,51677800
2026-05-19,3490.0,3490.0,3120.0,3120.0,79028600
2026-05-20,2840.0,2930.0,2660.0,2660.0,217307900
2026-05-21,2450.0,2460.0,2270.0,2270.0,110521500
2026-05-22,2050.0,2280.0,1960.0,2000.0,305013700
2026-05-25,2030.0,2080.0,1760.0,1765.0,168271200
